timestamp,load_kw
2008-03-20 03:45:00,0.294800
2008-03-20 03:50:00,0.290400
2008-03-20 03:55:00,0.687600
2008-03-20 04:00:00,1.322000
2008-03-20 04:05:00,1.314800
2008-03-20 04:10:00,1.412800
2008-03-20 04:15:00,1.414400
2008-03-20 04:20:00,1.390400
2008-03-20 04:25:00,1.373200
2008-03-20 04:30:00,1.220800
2008-03-20 04:35:00,0.289600
2008-03-20 04:40:00,0.223600
2008-03-20 04:45:00,0.225200
2008-03-20 04:50:00,0.226400
2008-03-20 04:55:00,0.227200
2008-03-20 05:00:00,0.225600
2008-03-20 05:05:00,0.276000
2008-03-20 05:10:00,0.330400
2008-03-20 05:15:00,0.396000
2008-03-20 05:20:00,0.396000
2008-03-20 05:25:00,0.234000
2008-03-20 05:30:00,0.227600
2008-03-20 05:35:00,0.228800
2008-03-20 05:40:00,0.225600
2008-03-20 05:45:00,0.231200
2008-03-20 05:50:00,0.232000
2008-03-20 05:55:00,0.229200
2008-03-20 06:00:00,0.284400
2008-03-20 06:05:00,0.406400
2008-03-20 06:10:00,0.342000
2008-03-20 06:15:00,0.328000
2008-03-20 06:20:00,0.294400
2008-03-20 06:25:00,0.229200
2008-03-20 06:30:00,0.230000
2008-03-20 06:35:00,0.231600
2008-03-20 06:40:00,0.230400
2008-03-20 06:45:00,2.404400
2008-03-20 06:50:00,2.152800
2008-03-20 06:55:00,1.174400
2008-03-20 07:00:00,0.493200
2008-03-20 07:05:00,0.542400
2008-03-20 07:10:00,0.545600
2008-03-20 07:15:00,0.527600
2008-03-20 07:20:00,0.454000
2008-03-20 07:25:00,0.420000
2008-03-20 07:30:00,0.416000
2008-03-20 07:35:00,0.438400
2008-03-20 07:40:00,1.609600
2008-03-20 07:45:00,2.637200
2008-03-20 07:50:00,2.804800
2008-03-20 07:55:00,2.824400
2008-03-20 08:00:00,2.940400
2008-03-20 08:05:00,1.514800
2008-03-20 08:10:00,1.561600
2008-03-20 08:15:00,1.466800
2008-03-20 08:20:00,1.445600
2008-03-20 08:25:00,1.409600
2008-03-20 08:30:00,1.368400
2008-03-20 08:35:00,1.563600
2008-03-20 08:40:00,1.605600
2008-03-20 08:45:00,1.601200
2008-03-20 08:50:00,1.611200
2008-03-20 08:55:00,1.535200
2008-03-20 09:00:00,1.484400
2008-03-20 09:05:00,1.524000
2008-03-20 09:10:00,1.418800
2008-03-20 09:15:00,1.286400
2008-03-20 09:20:00,1.288800
2008-03-20 09:25:00,1.300800
2008-03-20 09:30:00,1.310800
2008-03-20 09:35:00,1.388000
2008-03-20 09:40:00,1.403200
2008-03-20 09:45:00,1.430800
2008-03-20 09:50:00,1.476800
2008-03-20 09:55:00,3.359600
2008-03-20 10:00:00,3.560400
2008-03-20 10:05:00,2.869600
2008-03-20 10:10:00,1.342000
2008-03-20 10:15:00,1.330000
2008-03-20 10:20:00,1.362000
2008-03-20 10:25:00,1.431200
2008-03-20 10:30:00,1.425200
2008-03-20 10:35:00,1.438000
2008-03-20 10:40:00,1.368000
2008-03-20 10:45:00,1.390000
2008-03-20 10:50:00,1.432000
2008-03-20 10:55:00,1.432000
2008-03-20 11:00:00,1.402000
2008-03-20 11:05:00,1.358400
2008-03-20 11:10:00,1.806400
2008-03-20 11:15:00,3.557200
2008-03-20 11:20:00,3.575200
2008-03-20 11:25:00,2.629200
2008-03-20 11:30:00,1.322000
2008-03-20 11:35:00,1.298800
2008-03-20 11:40:00,1.340400
2008-03-20 11:45:00,1.408800
2008-03-20 11:50:00,1.399200
2008-03-20 11:55:00,1.460800
2008-03-20 12:00:00,1.428800
2008-03-20 12:05:00,1.247200
2008-03-20 12:10:00,0.220000
2008-03-20 12:15:00,0.259600
2008-03-20 12:20:00,0.306000
2008-03-20 12:25:00,0.307200
2008-03-20 12:30:00,0.306000
2008-03-20 12:35:00,0.333200
2008-03-20 12:40:00,0.480000
2008-03-20 12:45:00,0.460000
2008-03-20 12:50:00,0.393200
2008-03-20 12:55:00,0.368800
2008-03-20 13:00:00,0.287600
2008-03-20 13:05:00,0.292400
2008-03-20 13:10:00,0.286400
2008-03-20 13:15:00,0.287600
2008-03-20 13:20:00,0.332400
2008-03-20 13:25:00,0.360400
2008-03-20 13:30:00,0.327200
2008-03-20 13:35:00,0.382000
2008-03-20 13:40:00,0.371600
2008-03-20 13:45:00,0.318400
2008-03-20 13:50:00,0.315600
2008-03-20 13:55:00,0.233600
2008-03-20 14:00:00,0.221200
2008-03-20 14:05:00,0.290400
2008-03-20 14:10:00,0.294800
2008-03-20 14:15:00,0.243600
2008-03-20 14:20:00,0.224400
2008-03-20 14:25:00,0.226000
2008-03-20 14:30:00,0.295200
2008-03-20 14:35:00,0.326400
2008-03-20 14:40:00,0.322400
2008-03-20 14:45:00,0.333200
2008-03-20 14:50:00,0.327600
2008-03-20 14:55:00,0.294800
2008-03-20 15:00:00,0.226400
2008-03-20 15:05:00,0.225600
2008-03-20 15:10:00,0.224000
2008-03-20 15:15:00,0.229200
2008-03-20 15:20:00,0.229200
2008-03-20 15:25:00,0.277200
2008-03-20 15:30:00,0.367200
2008-03-20 15:35:00,0.399200
2008-03-20 15:40:00,0.373200
2008-03-20 15:45:00,0.267600
2008-03-20 15:50:00,0.223600
2008-03-20 15:55:00,0.222800
2008-03-20 16:00:00,0.217600
2008-03-20 16:05:00,0.222400
2008-03-20 16:10:00,0.221600
2008-03-20 16:15:00,0.280800
2008-03-20 16:20:00,0.386000
2008-03-20 16:25:00,0.428800
2008-03-20 16:30:00,0.364400
2008-03-20 16:35:00,0.322800
2008-03-20 16:40:00,0.294800
2008-03-20 16:45:00,0.222800
2008-03-20 16:50:00,0.220800
2008-03-20 16:55:00,0.226000
2008-03-20 17:00:00,0.298000
2008-03-20 17:05:00,0.297600
2008-03-20 17:10:00,0.225200
2008-03-20 17:15:00,0.224400
2008-03-20 17:20:00,0.332000
2008-03-20 17:25:00,0.385600
2008-03-20 17:30:00,0.388800
2008-03-20 17:35:00,0.444400
2008-03-20 17:40:00,0.392000
2008-03-20 17:45:00,0.440400
2008-03-20 17:50:00,0.415600
2008-03-20 17:55:00,0.356000
2008-03-20 18:00:00,0.355600
2008-03-20 18:05:00,0.592400
2008-03-20 18:10:00,1.196000
2008-03-20 18:15:00,1.165200
2008-03-20 18:20:00,1.201600
2008-03-20 18:25:00,1.232800
2008-03-20 18:30:00,1.225600
2008-03-20 18:35:00,1.179600
2008-03-20 18:40:00,1.061600
2008-03-20 18:45:00,1.046400
2008-03-20 18:50:00,1.105200
2008-03-20 18:55:00,2.135200
2008-03-20 19:00:00,2.551600
2008-03-20 19:05:00,3.319200
2008-03-20 19:10:00,3.448400
2008-03-20 19:15:00,1.952800
2008-03-20 19:20:00,1.734800
2008-03-20 19:25:00,1.654800
2008-03-20 19:30:00,1.591600
2008-03-20 19:35:00,1.828000
2008-03-20 19:40:00,3.022800
2008-03-20 19:45:00,4.344400
2008-03-20 19:50:00,4.405200
2008-03-20 19:55:00,3.729600
2008-03-20 20:00:00,3.162800
2008-03-20 20:05:00,2.476000
2008-03-20 20:10:00,2.472000
2008-03-20 20:15:00,1.877600
2008-03-20 20:20:00,1.508000
2008-03-20 20:25:00,1.459200
2008-03-20 20:30:00,1.496000
2008-03-20 20:35:00,1.488000
2008-03-20 20:40:00,1.429200
2008-03-20 20:45:00,1.408400
2008-03-20 20:50:00,1.412400
2008-03-20 20:55:00,1.410400
2008-03-20 21:00:00,1.530400
2008-03-20 21:05:00,1.438000
2008-03-20 21:10:00,1.307600
2008-03-20 21:15:00,1.300800
2008-03-20 21:20:00,1.210800
2008-03-20 21:25:00,1.099200
2008-03-20 21:30:00,1.103200
2008-03-20 21:35:00,1.102800
2008-03-20 21:40:00,1.106400
2008-03-20 21:45:00,1.094800
2008-03-20 21:50:00,1.074400
2008-03-20 21:55:00,0.994800
2008-03-20 22:00:00,0.814000
2008-03-20 22:05:00,0.656000
2008-03-20 22:10:00,0.636800
2008-03-20 22:15:00,0.617600
2008-03-20 22:20:00,0.546800
2008-03-20 22:25:00,0.551600
2008-03-20 22:30:00,0.561600
2008-03-20 22:35:00,0.628000
2008-03-20 22:40:00,0.807200
2008-03-20 22:45:00,0.355200
2008-03-20 22:50:00,0.349200
2008-03-20 22:55:00,0.432000
2008-03-20 23:00:00,0.429600
2008-03-20 23:05:00,0.420400
2008-03-20 23:10:00,0.414800
2008-03-20 23:15:00,0.318800
2008-03-20 23:20:00,0.385200
2008-03-20 23:25:00,0.384800
2008-03-20 23:30:00,0.369600
2008-03-20 23:35:00,0.315200
2008-03-20 23:40:00,0.315200
2008-03-20 23:45:00,0.315200
2008-03-20 23:50:00,0.382000
2008-03-20 23:55:00,0.415200
2008-03-21 00:00:00,0.430400
2008-03-21 00:05:00,0.483600
2008-03-21 00:10:00,0.410800
2008-03-21 00:15:00,0.314000
2008-03-21 00:20:00,0.312800
2008-03-21 00:25:00,0.255200
2008-03-21 00:30:00,0.245600
2008-03-21 00:35:00,0.245600
2008-03-21 00:40:00,0.245600
2008-03-21 00:45:00,0.303200
2008-03-21 00:50:00,0.427600
2008-03-21 00:55:00,0.416400
2008-03-21 01:00:00,0.564800
2008-03-21 01:05:00,0.565600
2008-03-21 01:10:00,0.225200
2008-03-21 01:15:00,0.226000
2008-03-21 01:20:00,0.224000
2008-03-21 01:25:00,0.225200
2008-03-21 01:30:00,0.284800
2008-03-21 01:35:00,0.299600
2008-03-21 01:40:00,0.241200
2008-03-21 01:45:00,0.318800
2008-03-21 01:50:00,0.328400
2008-03-21 01:55:00,0.322000
2008-03-21 02:00:00,0.314800
2008-03-21 02:05:00,0.225600
2008-03-21 02:10:00,0.230400
2008-03-21 02:15:00,0.302000
2008-03-21 02:20:00,0.289600
2008-03-21 02:25:00,0.224800
2008-03-21 02:30:00,0.223600
2008-03-21 02:35:00,0.222000
2008-03-21 02:40:00,0.273200
2008-03-21 02:45:00,0.327200
2008-03-21 02:50:00,0.322400
2008-03-21 02:55:00,0.339200
2008-03-21 03:00:00,0.322400
2008-03-21 03:05:00,0.274000
2008-03-21 03:10:00,0.222000
2008-03-21 03:15:00,0.222000
2008-03-21 03:20:00,0.329200
2008-03-21 03:25:00,1.194000
2008-03-21 03:30:00,1.362400
2008-03-21 03:35:00,1.396400
2008-03-21 03:40:00,1.544400
2008-03-21 03:45:00,1.712800
2008-03-21 03:50:00,1.618000
2008-03-21 03:55:00,1.394000
2008-03-21 04:00:00,1.328000
2008-03-21 04:05:00,0.266000
2008-03-21 04:10:00,0.218400
2008-03-21 04:15:00,0.217200
2008-03-21 04:20:00,0.263200
2008-03-21 04:25:00,0.333600
2008-03-21 04:30:00,0.370400
2008-03-21 04:35:00,0.361200
2008-03-21 04:40:00,0.398800
2008-03-21 04:45:00,0.389200
2008-03-21 04:50:00,0.382000
2008-03-21 04:55:00,0.328400
2008-03-21 05:00:00,0.282800
2008-03-21 05:05:00,0.281200
2008-03-21 05:10:00,0.325600
2008-03-21 05:15:00,0.353200
2008-03-21 05:20:00,0.297200
2008-03-21 05:25:00,0.281600
2008-03-21 05:30:00,0.281200
2008-03-21 05:35:00,0.366400
2008-03-21 05:40:00,0.382400
2008-03-21 05:45:00,0.376400
2008-03-21 05:50:00,0.361200
2008-03-21 05:55:00,0.289600
2008-03-21 06:00:00,0.302400
2008-03-21 06:05:00,0.253200
2008-03-21 06:10:00,0.230400
2008-03-21 06:15:00,0.232000
2008-03-21 06:20:00,0.228800
2008-03-21 06:25:00,0.259200
2008-03-21 06:30:00,0.357200
2008-03-21 06:35:00,0.477200
2008-03-21 06:40:00,1.549200
2008-03-21 06:45:00,1.572800
2008-03-21 06:50:00,1.514800
2008-03-21 06:55:00,1.418800
2008-03-21 07:00:00,1.586400
2008-03-21 07:05:00,1.458000
2008-03-21 07:10:00,1.276000
2008-03-21 07:15:00,1.280400
2008-03-21 07:20:00,1.275200
2008-03-21 07:25:00,3.217600
2008-03-21 07:30:00,3.219200
2008-03-21 07:35:00,1.583200
2008-03-21 07:40:00,1.632400
2008-03-21 07:45:00,1.642000
2008-03-21 07:50:00,1.591200
2008-03-21 07:55:00,1.661600
2008-03-21 08:00:00,1.694000
2008-03-21 08:05:00,1.657200
2008-03-21 08:10:00,1.618000
2008-03-21 08:15:00,1.617200
2008-03-21 08:20:00,1.601200
2008-03-21 08:25:00,1.597200
2008-03-21 08:30:00,1.999600
2008-03-21 08:35:00,3.114000
2008-03-21 08:40:00,2.005600
2008-03-21 08:45:00,1.540800
2008-03-21 08:50:00,1.456800
2008-03-21 08:55:00,1.620400
2008-03-21 09:00:00,1.610800
2008-03-21 09:05:00,1.410800
2008-03-21 09:10:00,1.256800
2008-03-21 09:15:00,1.275200
2008-03-21 09:20:00,1.297600
2008-03-21 09:25:00,1.392400
2008-03-21 09:30:00,1.394800
2008-03-21 09:35:00,1.420000
2008-03-21 09:40:00,1.507200
2008-03-21 09:45:00,1.450400
2008-03-21 09:50:00,1.412400
2008-03-21 09:55:00,1.348800
2008-03-21 10:00:00,1.340000
2008-03-21 10:05:00,1.364400
2008-03-21 10:10:00,1.342800
2008-03-21 10:15:00,1.340000
2008-03-21 10:20:00,1.398000
2008-03-21 10:25:00,1.476400
2008-03-21 10:30:00,1.519600
2008-03-21 10:35:00,1.503600
2008-03-21 10:40:00,1.390800
2008-03-21 10:45:00,1.330000
2008-03-21 10:50:00,1.355200
2008-03-21 10:55:00,1.363200
2008-03-21 11:00:00,1.366400
2008-03-21 11:05:00,1.353600
2008-03-21 11:10:00,1.356400
2008-03-21 11:15:00,1.416000
2008-03-21 11:20:00,1.517200
2008-03-21 11:25:00,1.457200
2008-03-21 11:30:00,1.412800
2008-03-21 11:35:00,1.366400
2008-03-21 11:40:00,1.294400
2008-03-21 11:45:00,1.284800
2008-03-21 11:50:00,1.292800
2008-03-21 11:55:00,1.268400
2008-03-21 12:00:00,1.355600
2008-03-21 12:05:00,1.481600
2008-03-21 12:10:00,1.494800
2008-03-21 12:15:00,1.532400
2008-03-21 12:20:00,1.479600
2008-03-21 12:25:00,2.171600
2008-03-21 12:30:00,1.421600
2008-03-21 12:35:00,1.558400
2008-03-21 12:40:00,0.642000
2008-03-21 12:45:00,0.689600
2008-03-21 12:50:00,0.741200
2008-03-21 12:55:00,0.722000
2008-03-21 13:00:00,0.417600
2008-03-21 13:05:00,0.793200
2008-03-21 13:10:00,1.028000
2008-03-21 13:15:00,0.361200
2008-03-21 13:20:00,0.353200
2008-03-21 13:25:00,0.383600
2008-03-21 13:30:00,0.380800
2008-03-21 13:35:00,0.386000
2008-03-21 13:40:00,0.394800
2008-03-21 13:45:00,0.462800
2008-03-21 13:50:00,0.505600
2008-03-21 13:55:00,0.878000
2008-03-21 14:00:00,0.495600
2008-03-21 14:05:00,0.321600
2008-03-21 14:10:00,1.237200
2008-03-21 14:15:00,1.720800
2008-03-21 14:20:00,1.524800
2008-03-21 14:25:00,0.496000
2008-03-21 14:30:00,2.310000
2008-03-21 14:35:00,5.858800
2008-03-21 14:40:00,5.784400
2008-03-21 14:45:00,2.969600
2008-03-21 14:50:00,1.469600
2008-03-21 14:55:00,2.151600
2008-03-21 15:00:00,1.648800
2008-03-21 15:05:00,1.939200
2008-03-21 15:10:00,1.513600
2008-03-21 15:15:00,1.570800
2008-03-21 15:20:00,1.545200
2008-03-21 15:25:00,1.572400
2008-03-21 15:30:00,1.528000
2008-03-21 15:35:00,1.594000
2008-03-21 15:40:00,1.572000
2008-03-21 15:45:00,3.400400
2008-03-21 15:50:00,7.330000
2008-03-21 15:55:00,7.904000
2008-03-21 16:00:00,6.235600
2008-03-21 16:05:00,4.651200
2008-03-21 16:10:00,3.743200
2008-03-21 16:15:00,3.647600
2008-03-21 16:20:00,3.698000
2008-03-21 16:25:00,3.163600
2008-03-21 16:30:00,1.754400
2008-03-21 16:35:00,3.371600
2008-03-21 16:40:00,3.653200
2008-03-21 16:45:00,3.319600
2008-03-21 16:50:00,3.200800
2008-03-21 16:55:00,3.155200
2008-03-21 17:00:00,3.129200
2008-03-21 17:05:00,2.841600
2008-03-21 17:10:00,2.059200
2008-03-21 17:15:00,1.881200
2008-03-21 17:20:00,1.352400
2008-03-21 17:25:00,1.392400
2008-03-21 17:30:00,1.490400
2008-03-21 17:35:00,1.485600
2008-03-21 17:40:00,1.545200
2008-03-21 17:45:00,1.543200
2008-03-21 17:50:00,1.552000
2008-03-21 17:55:00,1.484400
2008-03-21 18:00:00,1.415200
2008-03-21 18:05:00,1.383600
2008-03-21 18:10:00,1.383600
2008-03-21 18:15:00,1.812400
2008-03-21 18:20:00,1.949200
2008-03-21 18:25:00,2.064400
2008-03-21 18:30:00,2.136800
2008-03-21 18:35:00,3.203600
2008-03-21 18:40:00,3.009600
2008-03-21 18:45:00,2.175200
2008-03-21 18:50:00,2.602800
2008-03-21 18:55:00,2.052400
2008-03-21 19:00:00,1.474000
2008-03-21 19:05:00,0.801200
2008-03-21 19:10:00,0.354800
2008-03-21 19:15:00,2.076800
2008-03-21 19:20:00,3.883200
2008-03-21 19:25:00,3.850000
2008-03-21 19:30:00,2.220400
2008-03-21 19:35:00,1.659600
2008-03-21 19:40:00,1.706400
2008-03-21 19:45:00,3.097200
2008-03-21 19:50:00,1.426400
2008-03-21 19:55:00,1.579600
2008-03-21 20:00:00,2.713200
2008-03-21 20:05:00,1.682400
2008-03-21 20:10:00,1.656800
2008-03-21 20:15:00,1.674800
2008-03-21 20:20:00,1.629600
2008-03-21 20:25:00,1.680400
2008-03-21 20:30:00,1.660000
2008-03-21 20:35:00,1.590800
2008-03-21 20:40:00,2.728800
2008-03-21 20:45:00,2.842000
2008-03-21 20:50:00,2.837600
2008-03-21 20:55:00,2.342400
2008-03-21 21:00:00,2.215200
2008-03-21 21:05:00,2.756800
2008-03-21 21:10:00,2.850400
2008-03-21 21:15:00,4.189600
2008-03-21 21:20:00,3.408800
2008-03-21 21:25:00,3.558400
2008-03-21 21:30:00,3.232400
2008-03-21 21:35:00,3.177600
2008-03-21 21:40:00,2.982400
2008-03-21 21:45:00,2.719200
2008-03-21 21:50:00,2.672400
2008-03-21 21:55:00,2.580400
2008-03-21 22:00:00,2.451200
2008-03-21 22:05:00,2.594800
2008-03-21 22:10:00,2.623200
2008-03-21 22:15:00,2.293600
2008-03-21 22:20:00,1.136800
2008-03-21 22:25:00,0.972800
2008-03-21 22:30:00,0.984800
2008-03-21 22:35:00,0.942400
2008-03-21 22:40:00,0.932400
2008-03-21 22:45:00,0.973200
2008-03-21 22:50:00,0.936400
2008-03-21 22:55:00,0.858400
2008-03-21 23:00:00,0.829200
2008-03-21 23:05:00,0.947200
2008-03-21 23:10:00,0.773200
2008-03-21 23:15:00,0.474800
2008-03-21 23:20:00,0.387600
2008-03-21 23:25:00,0.385600
2008-03-21 23:30:00,0.303200
2008-03-21 23:35:00,0.293200
2008-03-21 23:40:00,0.295600
2008-03-21 23:45:00,0.294800
2008-03-21 23:50:00,0.305200
2008-03-21 23:55:00,0.386800
2008-03-22 00:00:00,0.464800
2008-03-22 00:05:00,0.405200
2008-03-22 00:10:00,0.386800
2008-03-22 00:15:00,0.384000
2008-03-22 00:20:00,0.317200
2008-03-22 00:25:00,0.292000
2008-03-22 00:30:00,0.291600
2008-03-22 00:35:00,0.288800
2008-03-22 00:40:00,0.347200
2008-03-22 00:45:00,0.360000
2008-03-22 00:50:00,0.409600
2008-03-22 00:55:00,0.388800
2008-03-22 01:00:00,0.384400
2008-03-22 01:05:00,0.383600
2008-03-22 01:10:00,0.327200
2008-03-22 01:15:00,0.290800
2008-03-22 01:20:00,0.288000
2008-03-22 01:25:00,0.321200
2008-03-22 01:30:00,0.358800
2008-03-22 01:35:00,0.329200
2008-03-22 01:40:00,0.346800
2008-03-22 01:45:00,0.388000
2008-03-22 01:50:00,0.384000
2008-03-22 01:55:00,0.381200
2008-03-22 02:00:00,0.343600
2008-03-22 02:05:00,0.290000
2008-03-22 02:10:00,0.290400
2008-03-22 02:15:00,0.476400
2008-03-22 02:20:00,0.362000
2008-03-22 02:25:00,0.296800
2008-03-22 02:30:00,0.310400
2008-03-22 02:35:00,0.395600
2008-03-22 02:40:00,0.388000
2008-03-22 02:45:00,0.385600
2008-03-22 02:50:00,0.367600
2008-03-22 02:55:00,0.290000
2008-03-22 03:00:00,0.315200
2008-03-22 03:05:00,0.365200
2008-03-22 03:10:00,0.338400
2008-03-22 03:15:00,0.288400
2008-03-22 03:20:00,0.288800
2008-03-22 03:25:00,0.373600
2008-03-22 03:30:00,0.392800
2008-03-22 03:35:00,0.387200
2008-03-22 03:40:00,0.383600
2008-03-22 03:45:00,0.304800
2008-03-22 03:50:00,0.343200
2008-03-22 03:55:00,0.364400
2008-03-22 04:00:00,0.315200
2008-03-22 04:05:00,0.293600
2008-03-22 04:10:00,0.292000
2008-03-22 04:15:00,0.325600
2008-03-22 04:20:00,0.399200
2008-03-22 04:25:00,0.392800
2008-03-22 04:30:00,0.384000
2008-03-22 04:35:00,0.338800
2008-03-22 04:40:00,0.361200
2008-03-22 04:45:00,0.357200
2008-03-22 04:50:00,0.290800
2008-03-22 04:55:00,0.291600
2008-03-22 05:00:00,0.513200
2008-03-22 05:05:00,1.400000
2008-03-22 05:10:00,1.454400
2008-03-22 05:15:00,1.468800
2008-03-22 05:20:00,1.456800
2008-03-22 05:25:00,1.466400
2008-03-22 05:30:00,0.686000
2008-03-22 05:35:00,0.341600
2008-03-22 05:40:00,0.294000
2008-03-22 05:45:00,0.292800
2008-03-22 05:50:00,0.293200
2008-03-22 05:55:00,0.294000
2008-03-22 06:00:00,0.299600
2008-03-22 06:05:00,0.406400
2008-03-22 06:10:00,0.404800
2008-03-22 06:15:00,0.426400
2008-03-22 06:20:00,0.440800
2008-03-22 06:25:00,0.344400
2008-03-22 06:30:00,0.303200
2008-03-22 06:35:00,0.300800
2008-03-22 06:40:00,0.300000
2008-03-22 06:45:00,0.301600
2008-03-22 06:50:00,0.300000
2008-03-22 06:55:00,0.331200
2008-03-22 07:00:00,0.403600
2008-03-22 07:05:00,0.427200
2008-03-22 07:10:00,0.468400
2008-03-22 07:15:00,0.372400
2008-03-22 07:20:00,2.604400
2008-03-22 07:25:00,0.840800
2008-03-22 07:30:00,0.842400
2008-03-22 07:35:00,0.598800
2008-03-22 07:40:00,0.381600
2008-03-22 07:45:00,0.415200
2008-03-22 07:50:00,0.526000
2008-03-22 07:55:00,0.510000
2008-03-22 08:00:00,0.454400
2008-03-22 08:05:00,0.453600
2008-03-22 08:10:00,0.360000
2008-03-22 08:15:00,0.567600
2008-03-22 08:20:00,0.687600
2008-03-22 08:25:00,0.944400
2008-03-22 08:30:00,2.158400
2008-03-22 08:35:00,2.100800
2008-03-22 08:40:00,2.147600
2008-03-22 08:45:00,2.205600
2008-03-22 08:50:00,2.061200
2008-03-22 08:55:00,2.066400
2008-03-22 09:00:00,1.643600
2008-03-22 09:05:00,1.370000
2008-03-22 09:10:00,1.346800
2008-03-22 09:15:00,3.267200
2008-03-22 09:20:00,3.468400
2008-03-22 09:25:00,1.814000
2008-03-22 09:30:00,0.304000
2008-03-22 09:35:00,0.350800
2008-03-22 09:40:00,0.386800
2008-03-22 09:45:00,0.543600
2008-03-22 09:50:00,0.702400
2008-03-22 09:55:00,0.305200
2008-03-22 10:00:00,0.322000
2008-03-22 10:05:00,1.331200
2008-03-22 10:10:00,1.458000
2008-03-22 10:15:00,1.334800
2008-03-22 10:20:00,1.380000
2008-03-22 10:25:00,1.460000
2008-03-22 10:30:00,1.556400
2008-03-22 10:35:00,2.471200
2008-03-22 10:40:00,3.716000
2008-03-22 10:45:00,3.902800
2008-03-22 10:50:00,3.092800
2008-03-22 10:55:00,1.685200
2008-03-22 11:00:00,1.594400
2008-03-22 11:05:00,1.779600
2008-03-22 11:10:00,1.813600
2008-03-22 11:15:00,1.829200
2008-03-22 11:20:00,1.882400
2008-03-22 11:25:00,1.922400
2008-03-22 11:30:00,1.911600
2008-03-22 11:35:00,1.897200
2008-03-22 11:40:00,1.772800
2008-03-22 11:45:00,1.524000
2008-03-22 11:50:00,1.484800
2008-03-22 11:55:00,1.488000
2008-03-22 12:00:00,1.472000
2008-03-22 12:05:00,1.504400
2008-03-22 12:10:00,1.570800
2008-03-22 12:15:00,1.662800
2008-03-22 12:20:00,1.734800
2008-03-22 12:25:00,1.766800
2008-03-22 12:30:00,1.560400
2008-03-22 12:35:00,0.492400
2008-03-22 12:40:00,0.482800
2008-03-22 12:45:00,0.492400
2008-03-22 12:50:00,0.460800
2008-03-22 12:55:00,0.648000
2008-03-22 13:00:00,1.434800
2008-03-22 13:05:00,0.861600
2008-03-22 13:10:00,0.823600
2008-03-22 13:15:00,0.811600
2008-03-22 13:20:00,0.808000
2008-03-22 13:25:00,0.731600
2008-03-22 13:30:00,0.664800
2008-03-22 13:35:00,0.996000
2008-03-22 13:40:00,0.715600
2008-03-22 13:45:00,0.521200
2008-03-22 13:50:00,0.224000
2008-03-22 13:55:00,0.236400
2008-03-22 14:00:00,0.632000
2008-03-22 14:05:00,0.461200
2008-03-22 14:10:00,0.394400
2008-03-22 14:15:00,0.355600
2008-03-22 14:20:00,0.222000
2008-03-22 14:25:00,0.227600
2008-03-22 14:30:00,0.223600
2008-03-22 14:35:00,0.218400
2008-03-22 14:40:00,0.225200
2008-03-22 14:45:00,0.222800
2008-03-22 14:50:00,0.294800
2008-03-22 14:55:00,0.408000
2008-03-22 15:00:00,0.376800
2008-03-22 15:05:00,0.367200
2008-03-22 15:10:00,0.286800
2008-03-22 15:15:00,0.219600
2008-03-22 15:20:00,0.222000
2008-03-22 15:25:00,0.221200
2008-03-22 15:30:00,0.247200
2008-03-22 15:35:00,0.297600
2008-03-22 15:40:00,0.352400
2008-03-22 15:45:00,0.294400
2008-03-22 15:50:00,0.329200
2008-03-22 15:55:00,0.321200
2008-03-22 16:00:00,2.215600
2008-03-22 16:05:00,4.188400
2008-03-22 16:10:00,3.712400
2008-03-22 16:15:00,1.426000
2008-03-22 16:20:00,2.657600
2008-03-22 16:25:00,2.836400
2008-03-22 16:30:00,2.647600
2008-03-22 16:35:00,2.340000
2008-03-22 16:40:00,3.086000
2008-03-22 16:45:00,4.284400
2008-03-22 16:50:00,4.323200
2008-03-22 16:55:00,3.306800
2008-03-22 17:00:00,1.762000
2008-03-22 17:05:00,2.006000
2008-03-22 17:10:00,1.831600
2008-03-22 17:15:00,1.847600
2008-03-22 17:20:00,1.906000
2008-03-22 17:25:00,2.105200
2008-03-22 17:30:00,3.052000
2008-03-22 17:35:00,3.110800
2008-03-22 17:40:00,3.124000
2008-03-22 17:45:00,2.103200
2008-03-22 17:50:00,1.777200
2008-03-22 17:55:00,1.732800
2008-03-22 18:00:00,1.853200
2008-03-22 18:05:00,3.876400
2008-03-22 18:10:00,2.826800
2008-03-22 18:15:00,2.530000
2008-03-22 18:20:00,2.363600
2008-03-22 18:25:00,2.696000
2008-03-22 18:30:00,2.974000
2008-03-22 18:35:00,3.159600
2008-03-22 18:40:00,3.154400
2008-03-22 18:45:00,3.058000
2008-03-22 18:50:00,3.002800
2008-03-22 18:55:00,3.082000
2008-03-22 19:00:00,2.828000
2008-03-22 19:05:00,2.852400
2008-03-22 19:10:00,3.362800
2008-03-22 19:15:00,5.112000
2008-03-22 19:20:00,5.314400
2008-03-22 19:25:00,3.361200
2008-03-22 19:30:00,2.838400
2008-03-22 19:35:00,2.822000
2008-03-22 19:40:00,2.770000
2008-03-22 19:45:00,2.848400
2008-03-22 19:50:00,3.338000
2008-03-22 19:55:00,5.548000
2008-03-22 20:00:00,3.505200
2008-03-22 20:05:00,3.288800
2008-03-22 20:10:00,4.422400
2008-03-22 20:15:00,3.947200
2008-03-22 20:20:00,3.452400
2008-03-22 20:25:00,3.102000
